Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,median_income
39045,05000US39045,Fairfield County,"Fairfield County, Ohio",oh,79724
39047,05000US39047,Fayette County,"Fayette County, Ohio",oh,55076
39049,05000US39049,Franklin County,"Franklin County, Ohio",oh,73207
39051,05000US39051,Fulton County,"Fulton County, Ohio",oh,68697
39053,05000US39053,Gallia County,"Gallia County, Ohio",oh,58225
39055,05000US39055,Geauga County,"Geauga County, Ohio",oh,94654
39057,05000US39057,Greene County,"Greene County, Ohio",oh,86393
39059,05000US39059,Guernsey County,"Guernsey County, Ohio",oh,53993
39061,05000US39061,Hamilton County,"Hamilton County, Ohio",oh,75107
39063,05000US39063,Hancock County,"Hancock County, Ohio",oh,72769
39065,05000US39065,Hardin County,"Hardin County, Ohio",oh,60816
39067,05000US39067,Harrison County,"Harrison County, Ohio",oh,58044
39069,05000US39069,Henry County,"Henry County, Ohio",oh,69865
39071,05000US39071,Highland County,"Highland County, Ohio",oh,55701
39073,05000US39073,Hocking County,"Hocking County, Ohio",oh,63491
39075,05000US39075,Holmes County,"Holmes County, Ohio",oh,69395
39077,05000US39077,Huron County,"Huron County, Ohio",oh,61599
39079,05000US39079,Jackson County,"Jackson County, Ohio",oh,51038
39081,05000US39081,Jefferson County,"Jefferson County, Ohio",oh,57022
39083,05000US39083,Knox County,"Knox County, Ohio",oh,64605
39085,05000US39085,Lake County,"Lake County, Ohio",oh,77895
39087,05000US39087,Lawrence County,"Lawrence County, Ohio",oh,59176
39089,05000US39089,Licking County,"Licking County, Ohio",oh,77732
39091,05000US39091,Logan County,"Logan County, Ohio",oh,68351
39093,05000US39093,Lorain County,"Lorain County, Ohio",oh,71466
39095,05000US39095,Lucas County,"Lucas County, Ohio",oh,62253
39097,05000US39097,Madison County,"Madison County, Ohio",oh,74366
39099,05000US39099,Mahoning County,"Mahoning County, Ohio",oh,60333
39101,05000US39101,Marion County,"Marion County, Ohio",oh,56930
39103,05000US39103,Medina County,"Medina County, Ohio",oh,90396
39105,05000US39105,Meigs County,"Meigs County, Ohio",oh,53620
39107,05000US39107,Mercer County,"Mercer County, Ohio",oh,69676
39109,05000US39109,Miami County,"Miami County, Ohio",oh,72974
39111,05000US39111,Monroe County,"Monroe County, Ohio",oh,52266
39113,05000US39113,Montgomery County,"Montgomery County, Ohio",oh,64345
39115,05000US39115,Morgan County,"Morgan County, Ohio",oh,49744
39117,05000US39117,Morrow County,"Morrow County, Ohio",oh,69275
39119,05000US39119,Muskingum County,"Muskingum County, Ohio",oh,57707
39121,05000US39121,Noble County,"Noble County, Ohio",oh,56786
39123,05000US39123,Ottawa County,"Ottawa County, Ohio",oh,72652
39125,05000US39125,Paulding County,"Paulding County, Ohio",oh,65364
39127,05000US39127,Perry County,"Perry County, Ohio",oh,57300
39129,05000US39129,Pickaway County,"Pickaway County, Ohio",oh,73894
39131,05000US39131,Pike County,"Pike County, Ohio",oh,54788
39133,05000US39133,Portage County,"Portage County, Ohio",oh,74495
39135,05000US39135,Preble County,"Preble County, Ohio",oh,67512
39137,05000US39137,Putnam County,"Putnam County, Ohio",oh,75690
39139,05000US39139,Richland County,"Richland County, Ohio",oh,59866
39141,05000US39141,Ross County,"Ross County, Ohio",oh,60417
39143,05000US39143,Sandusky County,"Sandusky County, Ohio",oh,63589
39145,05000US39145,Scioto County,"Scioto County, Ohio",oh,54583
39147,05000US39147,Seneca County,"Seneca County, Ohio",oh,59585
39149,05000US39149,Shelby County,"Shelby County, Ohio",oh,74243
39151,05000US39151,Stark County,"Stark County, Ohio",oh,65456
39153,05000US39153,Summit County,"Summit County, Ohio",oh,72941
39155,05000US39155,Trumbull County,"Trumbull County, Ohio",oh,59378
39157,05000US39157,Tuscarawas County,"Tuscarawas County, Ohio",oh,62923
39159,05000US39159,Union County,"Union County, Ohio",oh,94084
39161,05000US39161,Van Wert County,"Van Wert County, Ohio",oh,63277
39163,05000US39163,Vinton County,"Vinton County, Ohio",oh,54182
39165,05000US39165,Warren County,"Warren County, Ohio",oh,98345
39167,05000US39167,Washington County,"Washington County, Ohio",oh,62248
39169,05000US39169,Wayne County,"Wayne County, Ohio",oh,66675
39171,05000US39171,Williams County,"Williams County, Ohio",oh,62246
39173,05000US39173,Wood County,"Wood County, Ohio",oh,80511
39175,05000US39175,Wyandot County,"Wyandot County, Ohio",oh,63891
40001,05000US40001,Adair County,"Adair County, Oklahoma",ok,41377
40003,05000US40003,Alfalfa County,"Alfalfa County, Oklahoma",ok,68051
40005,05000US40005,Atoka County,"Atoka County, Oklahoma",ok,46567
40007,05000US40007,Beaver County,"Beaver County, Oklahoma",ok,58967
40009,05000US40009,Beckham County,"Beckham County, Oklahoma",ok,64195
40011,05000US40011,Blaine County,"Blaine County, Oklahoma",ok,59199
40013,05000US40013,Bryan County,"Bryan County, Oklahoma",ok,54112
40015,05000US40015,Caddo County,"Caddo County, Oklahoma",ok,55867
40017,05000US40017,Canadian County,"Canadian County, Oklahoma",ok,81896
40019,05000US40019,Carter County,"Carter County, Oklahoma",ok,59801
40021,05000US40021,Cherokee County,"Cherokee County, Oklahoma",ok,54180
40023,05000US40023,Choctaw County,"Choctaw County, Oklahoma",ok,45845
40025,05000US40025,Cimarron County,"Cimarron County, Oklahoma",ok,56932
40027,05000US40027,Cleveland County,"Cleveland County, Oklahoma",ok,75822
40029,05000US40029,Coal County,"Coal County, Oklahoma",ok,53201
40031,05000US40031,Comanche County,"Comanche County, Oklahoma",ok,64460
40033,05000US40033,Cotton County,"Cotton County, Oklahoma",ok,57938
40035,05000US40035,Craig County,"Craig County, Oklahoma",ok,47974
40037,05000US40037,Creek County,"Creek County, Oklahoma",ok,60151
40039,05000US40039,Custer County,"Custer County, Oklahoma",ok,58194
40041,05000US40041,Delaware County,"Delaware County, Oklahoma",ok,50170
40043,05000US40043,Dewey County,"Dewey County, Oklahoma",ok,62454
40045,05000US40045,Ellis County,"Ellis County, Oklahoma",ok,63491
40047,05000US40047,Garfield County,"Garfield County, Oklahoma",ok,62946
40049,05000US40049,Garvin County,"Garvin County, Oklahoma",ok,54875
40051,05000US40051,Grady County,"Grady County, Oklahoma",ok,69556
40053,05000US40053,Grant County,"Grant County, Oklahoma",ok,67569
40055,05000US40055,Greer County,"Greer County, Oklahoma",ok,53038
40057,05000US40057,Harmon County,"Harmon County, Oklahoma",ok,52396
40059,05000US40059,Harper County,"Harper County, Oklahoma",ok,68074
40061,05000US40061,Haskell County,"Haskell County, Oklahoma",ok,54004
40063,05000US40063,Hughes County,"Hughes County, Oklahoma",ok,51522
40065,05000US40065,Jackson County,"Jackson County, Oklahoma",ok,55151
40067,05000US40067,Jefferson County,"Jefferson County, Oklahoma",ok,45885
40069,05000US40069,Johnston County,"Johnston County, Oklahoma",ok,51240
40071,05000US40071,Kay County,"Kay County, Oklahoma",ok,56740
40073,05000US40073,Kingfisher County,"Kingfisher County, Oklahoma",ok,71223
40075,05000US40075,Kiowa County,"Kiowa County, Oklahoma",ok,51631
40077,05000US40077,Latimer County,"Latimer County, Oklahoma",ok,52072
40079,05000US40079,Le Flore County,"Le Flore County, Oklahoma",ok,49294
40081,05000US40081,Lincoln County,"Lincoln County, Oklahoma",ok,61383
40083,05000US40083,Logan County,"Logan County, Oklahoma",ok,75695
40085,05000US40085,Love County,"Love County, Oklahoma",ok,62000
40087,05000US40087,McClain County,"McClain County, Oklahoma",ok,73160
40089,05000US40089,McCurtain County,"McCurtain County, Oklahoma",ok,44295
40091,05000US40091,McIntosh County,"McIntosh County, Oklahoma",ok,49326
40093,05000US40093,Major County,"Major County, Oklahoma",ok,64872
40095,05000US40095,Marshall County,"Marshall County, Oklahoma",ok,53203
40097,05000US40097,Mayes County,"Mayes County, Oklahoma",ok,58693
40099,05000US40099,Murray County,"Murray County, Oklahoma",ok,63773
40101,05000US40101,Muskogee County,"Muskogee County, Oklahoma",ok,53932
40103,05000US40103,Noble County,"Noble County, Oklahoma",ok,65264
40105,05000US40105,Nowata County,"Nowata County, Oklahoma",ok,51560
40107,05000US40107,Okfuskee County,"Okfuskee County, Oklahoma",ok,45991
40109,05000US40109,Oklahoma County,"Oklahoma County, Oklahoma",ok,65767
40111,05000US40111,Okmulgee County,"Okmulgee County, Oklahoma",ok,52474
40113,05000US40113,Osage County,"Osage County, Oklahoma",ok,59020
40115,05000US40115,Ottawa County,"Ottawa County, Oklahoma",ok,47733
40117,05000US40117,Pawnee County,"Pawnee County, Oklahoma",ok,54811
40119,05000US40119,Payne County,"Payne County, Oklahoma",ok,61147
40121,05000US40121,Pittsburg County,"Pittsburg County, Oklahoma",ok,58259
40123,05000US40123,Pontotoc County,"Pontotoc County, Oklahoma",ok,61537
40125,05000US40125,Pottawatomie County,"Pottawatomie County, Oklahoma",ok,57678
40127,05000US40127,Pushmataha County,"Pushmataha County, Oklahoma",ok,48152
40129,05000US40129,Roger Mills County,"Roger Mills County, Oklahoma",ok,62813
40131,05000US40131,Rogers County,"Rogers County, Oklahoma",ok,74773
40133,05000US40133,Seminole County,"Seminole County, Oklahoma",ok,49388
40135,05000US40135,Sequoyah County,"Sequoyah County, Oklahoma",ok,43670
40137,05000US40137,Stephens County,"Stephens County, Oklahoma",ok,58607
40139,05000US40139,Texas County,"Texas County, Oklahoma",ok,62091
40141,05000US40141,Tillman County,"Tillman County, Oklahoma",ok,49574
40143,05000US40143,Tulsa County,"Tulsa County, Oklahoma",ok,67995
40145,05000US40145,Wagoner County,"Wagoner County, Oklahoma",ok,70794
40147,05000US40147,Washington County,"Washington County, Oklahoma",ok,63800
40149,05000US40149,Washita County,"Washita County, Oklahoma",ok,61864
40151,05000US40151,Woods County,"Woods County, Oklahoma",ok,75125
40153,05000US40153,Woodward County,"Woodward County, Oklahoma",ok,69902
41001,05000US41001,Baker County,"Baker County, Oregon",or,55323
41003,05000US41003,Benton County,"Benton County, Oregon",or,83496
41005,05000US41005,Clackamas County,"Clackamas County, Oregon",or,92821
41007,05000US41007,Clatsop County,"Clatsop County, Oregon",or,69703
41009,05000US41009,Columbia County,"Columbia County, Oregon",or,73819
41011,05000US41011,Coos County,"Coos County, Oregon",or,54851
41013,05000US41013,Crook County,"Crook County, Oregon",or,58228
41015,05000US41015,Curry County,"Curry County, Oregon",or,58715
41017,05000US41017,Deschutes County,"Deschutes County, Oregon",or,73935
41019,05000US41019,Douglas County,"Douglas County, Oregon",or,55825
41021,05000US41021,Gilliam County,"Gilliam County, Oregon",or,52917
41023,05000US41023,Grant County,"Grant County, Oregon",or,57832
41025,05000US41025,Harney County,"Harney County, Oregon",or,51208
41027,05000US41027,Hood River County,"Hood River County, Oregon",or,73457
41029,05000US41029,Jackson County,"Jackson County, Oregon",or,62467
41031,05000US41031,Jefferson County,"Jefferson County, Oregon",or,61825
41033,05000US41033,Josephine County,"Josephine County, Oregon",or,51785
41035,05000US41035,Klamath County,"Klamath County, Oregon",or,51986
41037,05000US41037,Lake County,"Lake County, Oregon",or,48750
41039,05000US41039,Lane County,"Lane County, Oregon",or,64870
41041,05000US41041,Lincoln County,"Lincoln County, Oregon",or,54930
41043,05000US41043,Linn County,"Linn County, Oregon",or,63174
41045,05000US41045,Malheur County,"Malheur County, Oregon",or,51823
41047,05000US41047,Marion County,"Marion County, Oregon",or,65803
41049,05000US41049,Morrow County,"Morrow County, Oregon",or,60442
41051,05000US41051,Multnomah County,"Multnomah County, Oregon",or,81564
41053,05000US41053,Polk County,"Polk County, Oregon",or,72243
41055,05000US41055,Sherman County,"Sherman County, Oregon",or,64188
41057,05000US41057,Tillamook County,"Tillamook County, Oregon",or,58909
41059,05000US41059,Umatilla County,"Umatilla County, Oregon",or,61914
41061,05000US41061,Union County,"Union County, Oregon",or,60686
41063,05000US41063,Wallowa County,"Wallowa County, Oregon",or,62526
41065,05000US41065,Wasco County,"Wasco County, Oregon",or,60438
41067,05000US41067,Washington County,"Washington County, Oregon",or,91840
41069,05000US41069,Wheeler County,"Wheeler County, Oregon",or,49500
41071,05000US41071,Yamhill County,"Yamhill County, Oregon",or,70813
42001,05000US42001,Adams County,"Adams County, Pennsylvania",pa,77760
42003,05000US42003,Allegheny County,"Allegheny County, Pennsylvania",pa,81730
42005,05000US42005,Armstrong County,"Armstrong County, Pennsylvania",pa,63140
42007,05000US42007,Beaver County,"Beaver County, Pennsylvania",pa,71894
42009,05000US42009,Bedford County,"Bedford County, Pennsylvania",pa,59579
42011,05000US42011,Berks County,"Berks County, Pennsylvania",pa,74663
42013,05000US42013,Blair County,"Blair County, Pennsylvania",pa,63828
42015,05000US42015,Bradford County,"Bradford County, Pennsylvania",pa,64127
42017,05000US42017,Bucks County,"Bucks County, Pennsylvania",pa,106128
42019,05000US42019,Butler County,"Butler County, Pennsylvania",pa,86928
42021,05000US42021,Cambria County,"Cambria County, Pennsylvania",pa,62369
42023,05000US42023,Cameron County,"Cameron County, Pennsylvania",pa,55938
42025,05000US42025,Carbon County,"Carbon County, Pennsylvania",pa,67032
42027,05000US42027,Centre County,"Centre County, Pennsylvania",pa,83656
42029,05000US42029,Chester County,"Chester County, Pennsylvania",pa,117559
42031,05000US42031,Clarion County,"Clarion County, Pennsylvania",pa,59020
42033,05000US42033,Clearfield County,"Clearfield County, Pennsylvania",pa,58814
42035,05000US42035,Clinton County,"Clinton County, Pennsylvania",pa,61686
42037,05000US42037,Columbia County,"Columbia County, Pennsylvania",pa,63232
42039,05000US42039,Crawford County,"Crawford County, Pennsylvania",pa,60059
42041,05000US42041,Cumberland County,"Cumberland County, Pennsylvania",pa,85712
42043,05000US42043,Dauphin County,"Dauphin County, Pennsylvania",pa,73592
42045,05000US42045,Delaware County,"Delaware County, Pennsylvania",pa,91605
42047,05000US42047,Elk County,"Elk County, Pennsylvania",pa,66761
42049,05000US42049,Erie County,"Erie County, Pennsylvania",pa,63909
42051,05000US42051,Fayette County,"Fayette County, Pennsylvania",pa,60683
42053,05000US42053,Forest County,"Forest County, Pennsylvania",pa,44939
42055,05000US42055,Franklin County,"Franklin County, Pennsylvania",pa,71148
42057,05000US42057,Fulton County,"Fulton County, Pennsylvania",pa,61826
42059,05000US42059,Greene County,"Greene County, Pennsylvania",pa,67288
42061,05000US42061,Huntingdon County,"Huntingdon County, Pennsylvania",pa,59296
42063,05000US42063,Indiana County,"Indiana County, Pennsylvania",pa,62132
42065,05000US42065,Jefferson County,"Jefferson County, Pennsylvania",pa,58914
42067,05000US42067,Juniata County,"Juniata County, Pennsylvania",pa,65206
42069,05000US42069,Lackawanna County,"Lackawanna County, Pennsylvania",pa,66947
42071,05000US42071,Lancaster County,"Lancaster County, Pennsylvania",pa,75554
42073,05000US42073,Lawrence County,"Lawrence County, Pennsylvania",pa,62603
42075,05000US42075,Lebanon County,"Lebanon County, Pennsylvania",pa,70845
42077,05000US42077,Lehigh County,"Lehigh County, Pennsylvania",pa,74928
42079,05000US42079,Luzerne County,"Luzerne County, Pennsylvania",pa,66313
42081,05000US42081,Lycoming County,"Lycoming County, Pennsylvania",pa,64870
42083,05000US42083,McKean County,"McKean County, Pennsylvania",pa,59266
